# rank	legacy	wide
5700	e6ea4a7abb68482ffc5c51328f8d6a7f	f95eca5e7dced24168821295ab015aa8
5701	e6ea4a7abb68482ffc5c51328f8d6a7f	f95eca5e7dced24168821295ab015aa8
5702	e6ea4a7abb68482ffc5c51328f8d6a7f	f95eca5e7dced24168821295ab015aa8
5703	e6ea4a7abb68482ffc5c51328f8d6a7f	f95eca5e7dced24168821295ab015aa8
5704	e6ea4a7abb68482ffc5c51328f8d6a7f	f95eca5e7dced24168821295ab015aa8
5705	e6ea4a7abb68482ffc5c51328f8d6a7f	f95eca5e7dced24168821295ab015aa8
5706	e6ea4a7abb68482ffc5c51328f8d6a7f	f95eca5e7dced24168821295ab015aa8
5707	01de468db52a5ab844c5031eb4048fec	e7a8316fdedb2424b7b6772d4383262f
5708	01de468db52a5ab844c5031eb4048fec	e7a8316fdedb2424b7b6772d4383262f
5709	01de468db52a5ab844c5031eb4048fec	e7a8316fdedb2424b7b6772d4383262f
5710	3af6ead6ac786bcc533550af2e6fbb48	18c2f1872d644738d664d29a28c7942b
5711	3af6ead6ac786bcc533550af2e6fbb48	18c2f1872d644738d664d29a28c7942b
5712	38101ae59a76d4618b3fb9d7988535ab	0a4d9b4ac85c5cbf6fd9a8b0ad56af14
5713	38101ae59a76d4618b3fb9d7988535ab	0a4d9b4ac85c5cbf6fd9a8b0ad56af14
5714	38101ae59a76d4618b3fb9d7988535ab	0a4d9b4ac85c5cbf6fd9a8b0ad56af14
5715	38101ae59a76d4618b3fb9d7988535ab	0a4d9b4ac85c5cbf6fd9a8b0ad56af14
5716	38101ae59a76d4618b3fb9d7988535ab	0a4d9b4ac85c5cbf6fd9a8b0ad56af14
5717	38101ae59a76d4618b3fb9d7988535ab	0a4d9b4ac85c5cbf6fd9a8b0ad56af14
5718	38101ae59a76d4618b3fb9d7988535ab	0a4d9b4ac85c5cbf6fd9a8b0ad56af14
5719	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5720	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5721	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5722	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5723	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5724	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5725	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5726	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5727	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5728	1d2ae4393541456da3fb31cb40c7cbae	a4b3d076a226802382930b073db8c20d
5729	a91ad272800b93958c4a214890076f26	69db5d728dbdd64b9886d534c5e4c065
5730	a91ad272800b93958c4a214890076f26	69db5d728dbdd64b9886d534c5e4c065
5731	a91ad272800b93958c4a214890076f26	69db5d728dbdd64b9886d534c5e4c065
5732	a91ad272800b93958c4a214890076f26	69db5d728dbdd64b9886d534c5e4c065
5733	a91ad272800b93958c4a214890076f26	69db5d728dbdd64b9886d534c5e4c065
5734	a91ad272800b93958c4a214890076f26	69db5d728dbdd64b9886d534c5e4c065
5735	a91ad272800b93958c4a214890076f26	69db5d728dbdd64b9886d534c5e4c065
5736	b0f80c34624efba018441cb0c828c73a	52508303cf1c2b5c8f419e8c124c0a21
5737	b0f80c34624efba018441cb0c828c73a	52508303cf1c2b5c8f419e8c124c0a21
5738	b0f80c34624efba018441cb0c828c73a	52508303cf1c2b5c8f419e8c124c0a21
5739	b0f80c34624efba018441cb0c828c73a	52508303cf1c2b5c8f419e8c124c0a21
5740	b0f80c34624efba018441cb0c828c73a	52508303cf1c2b5c8f419e8c124c0a21
5741	6c28f011d838e2811abc4dff7d34e4af	aad0e17b62784b2f7b3df6d72dd0eb78
5742	6c28f011d838e2811abc4dff7d34e4af	aad0e17b62784b2f7b3df6d72dd0eb78
5743	6c28f011d838e2811abc4dff7d34e4af	aad0e17b62784b2f7b3df6d72dd0eb78
5744	91c63d46601d9504e80edf847c82deb2	f830c5809d4aba908489b7b94e2055b9
5745	91c63d46601d9504e80edf847c82deb2	f830c5809d4aba908489b7b94e2055b9
5746	947ed66f34f23e8648a65cf301b74bf1	103ff4c8aa15df26c4dd0f0f1450e73e
5747	947ed66f34f23e8648a65cf301b74bf1	103ff4c8aa15df26c4dd0f0f1450e73e
5748	748806d14f217a2e55345f2b7fe379ec	839f23eeef97fbe65cdb4599bb86c92f
5749	748806d14f217a2e55345f2b7fe379ec	839f23eeef97fbe65cdb4599bb86c92f
5750	748806d14f217a2e55345f2b7fe379ec	839f23eeef97fbe65cdb4599bb86c92f
5751	748806d14f217a2e55345f2b7fe379ec	839f23eeef97fbe65cdb4599bb86c92f
5752	748806d14f217a2e55345f2b7fe379ec	839f23eeef97fbe65cdb4599bb86c92f
5753	be110bb46cdfc1d2b38aaaeb85f03ee7	1c4d5f1e2d318e72900c3f100b97a4d8
5754	97d38f332c7efd674fe0b4b3fc0d6ece	650d8420e77dde419023bd0c34aea5ed
5755	5eecb099aa3c712d295f15df65a7528e	b46d410236e635a3c679cf6793fcc99d
5756	97d38f332c7efd674fe0b4b3fc0d6ece	650d8420e77dde419023bd0c34aea5ed
5757	2f71e725a96f152dfd868999fce4819e	3afd4a6079e9fd130f38aedd5b8a524d
5758	6ac2c5966a58029344863f89575fea46	f7c56746aa55d76dec3846e1194b1995
5759	6ac2c5966a58029344863f89575fea46	f7c56746aa55d76dec3846e1194b1995
5760	6ac2c5966a58029344863f89575fea46	f7c56746aa55d76dec3846e1194b1995
5761	6ac2c5966a58029344863f89575fea46	f7c56746aa55d76dec3846e1194b1995
5762	6ac2c5966a58029344863f89575fea46	f7c56746aa55d76dec3846e1194b1995
5763	6ac2c5966a58029344863f89575fea46	f7c56746aa55d76dec3846e1194b1995
5764	6ac2c5966a58029344863f89575fea46	f7c56746aa55d76dec3846e1194b1995
5765	eb11b55c50b0ddcb52d992b0f57f44b8	413fff2e52caf9e5ef44136237dc2033
5766	eb11b55c50b0ddcb52d992b0f57f44b8	413fff2e52caf9e5ef44136237dc2033
5767	eb11b55c50b0ddcb52d992b0f57f44b8	413fff2e52caf9e5ef44136237dc2033
5768	eb11b55c50b0ddcb52d992b0f57f44b8	413fff2e52caf9e5ef44136237dc2033
5769	eb11b55c50b0ddcb52d992b0f57f44b8	413fff2e52caf9e5ef44136237dc2033
5770	2d727aaf5ad5aea743f1d038a99af9df	0d228c1781600879a7f2de7f06883e38
5771	2d727aaf5ad5aea743f1d038a99af9df	0d228c1781600879a7f2de7f06883e38
5772	2d727aaf5ad5aea743f1d038a99af9df	0d228c1781600879a7f2de7f06883e38
5773	5fec05256f439f11643d11a057b4203e	d977fe4b82f0e077c5211e578c59878d
5774	5fec05256f439f11643d11a057b4203e	d977fe4b82f0e077c5211e578c59878d
5775	3f786e91ac7bc7eef3a8217db6b16dc3	45ecef669b3aed3ee6ed5abde336dff4
5776	3f786e91ac7bc7eef3a8217db6b16dc3	45ecef669b3aed3ee6ed5abde336dff4
5777	4628ef5ee9a482aa64c0ce1db76a9f7d	1c3014fdc5795fcafc518f13ef597e6a
5778	4628ef5ee9a482aa64c0ce1db76a9f7d	1c3014fdc5795fcafc518f13ef597e6a
5779	4628ef5ee9a482aa64c0ce1db76a9f7d	1c3014fdc5795fcafc518f13ef597e6a
5780	0e7a357fbdcb20febd69d0646c6cbb18	1060377e4c89aa762df8b4faecce2c8b
5781	4628ef5ee9a482aa64c0ce1db76a9f7d	1c3014fdc5795fcafc518f13ef597e6a
5782	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5783	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5784	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5785	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5786	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5787	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5788	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5789	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5790	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5791	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5792	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5793	cc256ff1b20138ec7c7a05478c6061bb	fe81ce186c93978054d519d761e2fa8c
5794	b788db7da7300cd9fb8d6daa2d6ad327	7f62564f8862c4d757358c0139b6c420
5795	b788db7da7300cd9fb8d6daa2d6ad327	7f62564f8862c4d757358c0139b6c420
5796	b788db7da7300cd9fb8d6daa2d6ad327	7f62564f8862c4d757358c0139b6c420
5797	b788db7da7300cd9fb8d6daa2d6ad327	7f62564f8862c4d757358c0139b6c420
5798	b788db7da7300cd9fb8d6daa2d6ad327	7f62564f8862c4d757358c0139b6c420
5799	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5800	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5801	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5802	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5803	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5804	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5805	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5806	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5807	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5808	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5809	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5810	79e136770da7c1d69a1225cc5bb99b4a	29f6b86ece3aa72e54f60c84de359141
5811	98f60e2ad40a5bced56084cbdab9997f	708ad726b1e2abfeb63ff0f0f8117560
5812	98f60e2ad40a5bced56084cbdab9997f	708ad726b1e2abfeb63ff0f0f8117560
5813	98f60e2ad40a5bced56084cbdab9997f	708ad726b1e2abfeb63ff0f0f8117560
5814	98f60e2ad40a5bced56084cbdab9997f	708ad726b1e2abfeb63ff0f0f8117560
5815	98f60e2ad40a5bced56084cbdab9997f	708ad726b1e2abfeb63ff0f0f8117560
5816	98f60e2ad40a5bced56084cbdab9997f	708ad726b1e2abfeb63ff0f0f8117560
5817	98f60e2ad40a5bced56084cbdab9997f	708ad726b1e2abfeb63ff0f0f8117560
5818	3c0a4435942eb43986daa66d1ab8f245	6808e567edfccf771b33d6c29616bbea
5819	3c0a4435942eb43986daa66d1ab8f245	6808e567edfccf771b33d6c29616bbea
5820	3c0a4435942eb43986daa66d1ab8f245	6808e567edfccf771b33d6c29616bbea
5821	4267b4d9d1b9d325c41c8d597011f4ec	db96b82a4617942b762e8beb8076cc57
5822	4267b4d9d1b9d325c41c8d597011f4ec	db96b82a4617942b762e8beb8076cc57
5823	3c0a4435942eb43986daa66d1ab8f245	6808e567edfccf771b33d6c29616bbea
5824	3c0a4435942eb43986daa66d1ab8f245	6808e567edfccf771b33d6c29616bbea
5825	3c0a4435942eb43986daa66d1ab8f245	6808e567edfccf771b33d6c29616bbea
5826	be6d8dbc351513a7f9a9aabd76d6c83d	f034946594bf4fc9a89f7e94c1170592
5827	be6d8dbc351513a7f9a9aabd76d6c83d	f034946594bf4fc9a89f7e94c1170592
5828	35df71875ea9c5555dd078c67e75584f	fdd69878bfe3fc53c1df51cbc4991538
5829	35df71875ea9c5555dd078c67e75584f	fdd69878bfe3fc53c1df51cbc4991538
5830	35df71875ea9c5555dd078c67e75584f	fdd69878bfe3fc53c1df51cbc4991538
5831	35df71875ea9c5555dd078c67e75584f	fdd69878bfe3fc53c1df51cbc4991538
5832	35df71875ea9c5555dd078c67e75584f	fdd69878bfe3fc53c1df51cbc4991538
5833	35df71875ea9c5555dd078c67e75584f	fdd69878bfe3fc53c1df51cbc4991538
5834	35df71875ea9c5555dd078c67e75584f	fdd69878bfe3fc53c1df51cbc4991538
5835	e9f397f78b75830b9894965ac0208ead	042748f28259e85d37d0508894dedfc2
5836	e9f397f78b75830b9894965ac0208ead	042748f28259e85d37d0508894dedfc2
5837	e9f397f78b75830b9894965ac0208ead	042748f28259e85d37d0508894dedfc2
5838	e9f397f78b75830b9894965ac0208ead	042748f28259e85d37d0508894dedfc2
5839	e9f397f78b75830b9894965ac0208ead	042748f28259e85d37d0508894dedfc2
5840	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5841	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5842	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5843	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5844	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5845	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5846	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5847	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5848	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5849	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5850	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5851	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5852	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5853	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5854	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5855	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5856	f7882528ca9295ef313f26d660aed897	ebcdf3a592fd49312a1d7d525daf8400
5857	9ab74160f03a910d0dbacf39fb87b2d1	7297697988136f5b80df50f51dd84b56
5858	9ab74160f03a910d0dbacf39fb87b2d1	7297697988136f5b80df50f51dd84b56
5859	9ab74160f03a910d0dbacf39fb87b2d1	7297697988136f5b80df50f51dd84b56
5860	9ab74160f03a910d0dbacf39fb87b2d1	7297697988136f5b80df50f51dd84b56
5861	9ab74160f03a910d0dbacf39fb87b2d1	7297697988136f5b80df50f51dd84b56
5862	9ab74160f03a910d0dbacf39fb87b2d1	7297697988136f5b80df50f51dd84b56
5863	9ab74160f03a910d0dbacf39fb87b2d1	7297697988136f5b80df50f51dd84b56
5864	ebff76884578a6e54820f79c0c922370	47f8dcf9b925968b0326b9adef9a116b
5865	ebff76884578a6e54820f79c0c922370	47f8dcf9b925968b0326b9adef9a116b
5866	ebff76884578a6e54820f79c0c922370	47f8dcf9b925968b0326b9adef9a116b
5867	ebff76884578a6e54820f79c0c922370	47f8dcf9b925968b0326b9adef9a116b
5868	ebff76884578a6e54820f79c0c922370	47f8dcf9b925968b0326b9adef9a116b
5869	1c670f763d78cb9b4e1c8085f6042e35	434f771870a5f3fd01476a8eff072b7a
5870	1c670f763d78cb9b4e1c8085f6042e35	434f771870a5f3fd01476a8eff072b7a
5871	1c670f763d78cb9b4e1c8085f6042e35	434f771870a5f3fd01476a8eff072b7a
5872	1c670f763d78cb9b4e1c8085f6042e35	434f771870a5f3fd01476a8eff072b7a
5873	1c670f763d78cb9b4e1c8085f6042e35	434f771870a5f3fd01476a8eff072b7a
5874	1c670f763d78cb9b4e1c8085f6042e35	434f771870a5f3fd01476a8eff072b7a
5875	1c670f763d78cb9b4e1c8085f6042e35	434f771870a5f3fd01476a8eff072b7a
5876	363548e8b57fd918c8e4fbd1f6e4efb0	0c4161ba97255fb48ce91844f1e11a33
5877	363548e8b57fd918c8e4fbd1f6e4efb0	0c4161ba97255fb48ce91844f1e11a33
5878	363548e8b57fd918c8e4fbd1f6e4efb0	0c4161ba97255fb48ce91844f1e11a33
5879	363548e8b57fd918c8e4fbd1f6e4efb0	0c4161ba97255fb48ce91844f1e11a33
5880	363548e8b57fd918c8e4fbd1f6e4efb0	0c4161ba97255fb48ce91844f1e11a33
5881	0dc9f7a0bd140037e978384993db68a4	b2f285560755bf91319ed332538998cf
5882	0dc9f7a0bd140037e978384993db68a4	b2f285560755bf91319ed332538998cf
5883	0dc9f7a0bd140037e978384993db68a4	b2f285560755bf91319ed332538998cf
5884	0dc9f7a0bd140037e978384993db68a4	b2f285560755bf91319ed332538998cf
5885	0dc9f7a0bd140037e978384993db68a4	b2f285560755bf91319ed332538998cf
5886	0dc9f7a0bd140037e978384993db68a4	b2f285560755bf91319ed332538998cf
5887	0dc9f7a0bd140037e978384993db68a4	b2f285560755bf91319ed332538998cf
5888	4cd64fa78b92bf338fd9276f1c6f377b	beb4c71af4b311055a7b53b1af3de604
5889	4cd64fa78b92bf338fd9276f1c6f377b	beb4c71af4b311055a7b53b1af3de604
5890	4cd64fa78b92bf338fd9276f1c6f377b	beb4c71af4b311055a7b53b1af3de604
5891	4cd64fa78b92bf338fd9276f1c6f377b	beb4c71af4b311055a7b53b1af3de604
5892	4cd64fa78b92bf338fd9276f1c6f377b	beb4c71af4b311055a7b53b1af3de604
5893	8c2bb5909677f73ff24f248d558451e9	a1fb329810972f8176f52b91332569be
5894	8c2bb5909677f73ff24f248d558451e9	a1fb329810972f8176f52b91332569be
5895	8c2bb5909677f73ff24f248d558451e9	a1fb329810972f8176f52b91332569be
5896	8c2bb5909677f73ff24f248d558451e9	a1fb329810972f8176f52b91332569be
5897	8c2bb5909677f73ff24f248d558451e9	a1fb329810972f8176f52b91332569be
5898	5819ed6ef049ca66135712e4e950d315	8641e6ba21621126de3e71b2081536b2
5899	5819ed6ef049ca66135712e4e950d315	8641e6ba21621126de3e71b2081536b2
5900	5819ed6ef049ca66135712e4e950d315	8641e6ba21621126de3e71b2081536b2
5901	5819ed6ef049ca66135712e4e950d315	8641e6ba21621126de3e71b2081536b2
5902	5819ed6ef049ca66135712e4e950d315	8641e6ba21621126de3e71b2081536b2
5903	f083c903e28a5b4f52b65201980d4b72	18cd19f5ecac3ba9398b30fc7ea4e211
5904	f083c903e28a5b4f52b65201980d4b72	18cd19f5ecac3ba9398b30fc7ea4e211
5905	46d60430fca1f5df345cf5ff3a132701	c9f54182e07bd971db0547d784f17456
5906	46d60430fca1f5df345cf5ff3a132701	c9f54182e07bd971db0547d784f17456
5907	46d60430fca1f5df345cf5ff3a132701	c9f54182e07bd971db0547d784f17456
5908	46d60430fca1f5df345cf5ff3a132701	c9f54182e07bd971db0547d784f17456
5909	46d60430fca1f5df345cf5ff3a132701	c9f54182e07bd971db0547d784f17456
5910	62973bc2e3c6cc7e0f16758c0031a481	35cd1e3cdd38dbfe0ac7649e54b1ba0e
5911	62973bc2e3c6cc7e0f16758c0031a481	35cd1e3cdd38dbfe0ac7649e54b1ba0e
5912	62973bc2e3c6cc7e0f16758c0031a481	35cd1e3cdd38dbfe0ac7649e54b1ba0e
5913	62973bc2e3c6cc7e0f16758c0031a481	35cd1e3cdd38dbfe0ac7649e54b1ba0e
5914	62973bc2e3c6cc7e0f16758c0031a481	35cd1e3cdd38dbfe0ac7649e54b1ba0e
5915	62973bc2e3c6cc7e0f16758c0031a481	35cd1e3cdd38dbfe0ac7649e54b1ba0e
5916	62973bc2e3c6cc7e0f16758c0031a481	35cd1e3cdd38dbfe0ac7649e54b1ba0e
5917	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5918	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5919	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5920	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5921	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5922	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5923	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5924	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5925	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5926	de5ea6303e9daf1066a9c1c0123d5059	47d14cfa8700dd6476f91fe01b96c096
5927	9799d0f9136cfd75cdeb505edbf25fd3	44f97b0298f9c6938a977917fc563b9c
5928	9799d0f9136cfd75cdeb505edbf25fd3	44f97b0298f9c6938a977917fc563b9c
5929	9799d0f9136cfd75cdeb505edbf25fd3	44f97b0298f9c6938a977917fc563b9c
5930	9799d0f9136cfd75cdeb505edbf25fd3	44f97b0298f9c6938a977917fc563b9c
5931	9799d0f9136cfd75cdeb505edbf25fd3	44f97b0298f9c6938a977917fc563b9c
5932	9799d0f9136cfd75cdeb505edbf25fd3	44f97b0298f9c6938a977917fc563b9c
5933	9799d0f9136cfd75cdeb505edbf25fd3	44f97b0298f9c6938a977917fc563b9c
5934	5f9917f1c3132c89a809a1dc230ecc62	82882a7cd9f2c63f91ba7c207b2992d1
5935	5f9917f1c3132c89a809a1dc230ecc62	82882a7cd9f2c63f91ba7c207b2992d1
5936	5f9917f1c3132c89a809a1dc230ecc62	82882a7cd9f2c63f91ba7c207b2992d1
5937	e757bef708a094720da758219873f156	f1a8f865dd27e5ba2e71d9af57f26cdd
5938	e757bef708a094720da758219873f156	f1a8f865dd27e5ba2e71d9af57f26cdd
5939	bd32a6f10b761f62b60ea640c0cbce11	f92670b2bd286222fe5eb1a6cc98001e
5940	bd32a6f10b761f62b60ea640c0cbce11	f92670b2bd286222fe5eb1a6cc98001e
5941	bd32a6f10b761f62b60ea640c0cbce11	f92670b2bd286222fe5eb1a6cc98001e
5942	bd32a6f10b761f62b60ea640c0cbce11	f92670b2bd286222fe5eb1a6cc98001e
5943	bd32a6f10b761f62b60ea640c0cbce11	f92670b2bd286222fe5eb1a6cc98001e
5944	bd32a6f10b761f62b60ea640c0cbce11	f92670b2bd286222fe5eb1a6cc98001e
5945	bd32a6f10b761f62b60ea640c0cbce11	f92670b2bd286222fe5eb1a6cc98001e
5946	60d547cd84e1603276593c7dc1f39c3b	d4bb3bc4dfdedd2277f4418bcdfee7ac
5947	60d547cd84e1603276593c7dc1f39c3b	d4bb3bc4dfdedd2277f4418bcdfee7ac
5948	60d547cd84e1603276593c7dc1f39c3b	d4bb3bc4dfdedd2277f4418bcdfee7ac
5949	60d547cd84e1603276593c7dc1f39c3b	d4bb3bc4dfdedd2277f4418bcdfee7ac
5950	60d547cd84e1603276593c7dc1f39c3b	d4bb3bc4dfdedd2277f4418bcdfee7ac
5951	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5952	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5953	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5954	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5955	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5956	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5957	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5958	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5959	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5960	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5961	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5962	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5963	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5964	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5965	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5966	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5967	4a48e9d2250042d611c7135bb966dd48	57a90e7d30c4f88eb9c8b7dbebf12b1b
5968	b283769466fcdf837a9afd1a1daac39a	cf364850cb75bc6d9eed27e7b332e479
5969	b283769466fcdf837a9afd1a1daac39a	cf364850cb75bc6d9eed27e7b332e479
5970	b283769466fcdf837a9afd1a1daac39a	cf364850cb75bc6d9eed27e7b332e479
5971	b283769466fcdf837a9afd1a1daac39a	cf364850cb75bc6d9eed27e7b332e479
5972	b283769466fcdf837a9afd1a1daac39a	cf364850cb75bc6d9eed27e7b332e479
5973	b283769466fcdf837a9afd1a1daac39a	cf364850cb75bc6d9eed27e7b332e479
5974	b283769466fcdf837a9afd1a1daac39a	cf364850cb75bc6d9eed27e7b332e479
5975	150b7bd7bf94ca94d57e4818f52864b6	df284114d0966580182fd1be37aab35d
5976	150b7bd7bf94ca94d57e4818f52864b6	df284114d0966580182fd1be37aab35d
5977	150b7bd7bf94ca94d57e4818f52864b6	df284114d0966580182fd1be37aab35d
5978	150b7bd7bf94ca94d57e4818f52864b6	df284114d0966580182fd1be37aab35d
5979	150b7bd7bf94ca94d57e4818f52864b6	df284114d0966580182fd1be37aab35d
5980	d36b796559070cb442a2513e4aa8fce2	ef8cf3d761bbbb6006e1b389d2864db9
5981	d36b796559070cb442a2513e4aa8fce2	ef8cf3d761bbbb6006e1b389d2864db9
5982	d36b796559070cb442a2513e4aa8fce2	ef8cf3d761bbbb6006e1b389d2864db9
5983	d36b796559070cb442a2513e4aa8fce2	ef8cf3d761bbbb6006e1b389d2864db9
5984	d36b796559070cb442a2513e4aa8fce2	ef8cf3d761bbbb6006e1b389d2864db9
5985	d36b796559070cb442a2513e4aa8fce2	ef8cf3d761bbbb6006e1b389d2864db9
5986	d36b796559070cb442a2513e4aa8fce2	ef8cf3d761bbbb6006e1b389d2864db9
5987	de7ab84f0852a5f429a1660549759c8c	e97019286f3847a0eb6a82fa9948418f
5988	de7ab84f0852a5f429a1660549759c8c	e97019286f3847a0eb6a82fa9948418f
5989	de7ab84f0852a5f429a1660549759c8c	e97019286f3847a0eb6a82fa9948418f
5990	de7ab84f0852a5f429a1660549759c8c	e97019286f3847a0eb6a82fa9948418f
5991	de7ab84f0852a5f429a1660549759c8c	e97019286f3847a0eb6a82fa9948418f
5992	4c0fb38e533793a56426d512f16a23a1	0e9cc35074698973decd4e32abca5006
5993	4c0fb38e533793a56426d512f16a23a1	0e9cc35074698973decd4e32abca5006
5994	4c0fb38e533793a56426d512f16a23a1	0e9cc35074698973decd4e32abca5006
5995	4c0fb38e533793a56426d512f16a23a1	0e9cc35074698973decd4e32abca5006
5996	4c0fb38e533793a56426d512f16a23a1	0e9cc35074698973decd4e32abca5006
5997	a023f41d455b150f1686160d41098d7e	ef02446a6a5709b9031816c82b0f953d
